user_id,item_id,progress,start_date
35715,263009,83,2019-01-08
111995,159512,92,2019-03-07
73851,216131,66,2018-02-09
148273,27287,22,2018-08-05
94204,166407,49,2019-08-24
54080,252039,95,2018-12-30
85844,182712,9,2019-01-17
27445,177667,100,2018-12-07
118047,299625,24,2018-03-24
114722,39328,84,2019-10-17
51385,74773,68,2019-02-19
10603,56574,3,2018-09-10
42435,264870,54,2018-09-23
76389,171410,34,2019-03-03
8588,44820,45,2018-12-14
97886,277669,91,2018-11-12
155361,91857,31,2018-12-11
58597,8260,66,2019-02-24
74130,296392,1,2019-05-21
29726,58623,59,2018-06-15
33363,195040,0,2019-07-15
114529,314489,100,2018-03-12
3112,45658,5,2019-06-23
79352,69780,52,2018-03-16
80840,294945,99,2019-08-14
3564,266032,54,2018-12-22
141561,139669,48,2018-06-02
104909,92666,100,2019-06-06
62123,92726,60,2018-08-07
157518,56687,96,2018-05-17
122986,298143,87,2018-08-06
39764,90225,49,2018-03-19
104680,311322,0,2019-11-27
92956,74666,99,2018-03-04
73319,24677,3,2018-08-16
3069,201786,0,2018-11-17
116790,266933,98,2018-08-15
99350,75894,22,2018-04-11
34850,45572,99,2019-08-11
46336,212504,72,2019-09-05
78067,314234,76,2018-04-24
24001,313424,32,2019-01-13
112416,89570,0,2018-12-07
149986,243967,34,2018-08-14
54540,243092,0,2019-09-18
56441,142693,46,2018-02-16
23887,212265,72,2018-04-05
92989,310261,23,2018-04-21
71149,183293,18,2019-12-03
107318,137742,32,2018-04-01
13820,18872,85,2018-01-12
49516,124590,0,2019-06-11
67634,210979,100,2019-12-27
37553,264584,49,2019-11-20
142526,10214,85,2018-01-18
32166,225769,99,2019-12-10
139962,265195,88,2018-05-27
18272,36932,100,2018-08-19
95611,171531,42,2018-04-16
47747,5818,99,2019-11-10
24174,37135,15,2018-11-28
103787,8278,52,2019-11-21
88351,134079,51,2019-12-21
42482,21450,4,2018-03-22
40913,315995,79,2018-09-04
147324,101552,0,2019-09-18
129763,150442,100,2018-11-03
64195,264910,99,2019-09-05
2289,71531,82,2018-02-07
130492,106439,0,2018-07-22
41297,79230,0,2019-02-06
77481,62281,61,2018-04-16
37791,241026,19,2019-06-02
127733,235876,44,2019-07-25
155568,110936,100,2019-12-31
104276,114103,87,2019-04-02
105140,42313,52,2018-03-02
39714,49352,100,2019-11-30
148620,317836,70,2019-01-11
82415,174041,100,2018-08-05
1771,69443,27,2018-06-10
42156,99357,0,2018-06-23
563,292965,13,2018-03-11
121698,34621,92,2018-04-25
99115,302521,83,2018-10-16
38732,76697,1,2019-08-13
35963,112820,1,2018-10-09
85602,300993,5,2019-02-09
76176,213733,0,2018-08-09
105093,81555,66,2018-03-05
21060,62658,9,2019-07-30
23055,39940,48,2018-04-16
93215,225375,22,2018-08-06
159276,90,91,2018-03-06
116861,187811,26,2019-03-18
136969,44146,50,2018-06-29
28750,242307,68,2018-03-29
19694,162031,82,2019-01-08
55218,78703,100,2019-08-28
115276,241026,0,2019-08-06
47669,54236,85,2019-02-14
25141,143505,0,2018-08-25
108836,175207,45,2019-10-10
54494,166847,100,2018-11-30
124698,11491,91,2018-02-28
82134,274561,10,2018-08-24
125762,1351,45,2019-01-04
133238,78718,0,2019-12-24
120451,294317,98,2019-09-20
136069,248358,51,2018-07-26
144543,18863,42,2018-01-27
145256,131875,65,2019-05-27
51798,1259,71,2019-09-15
68498,533,91,2018-11-18
147180,41856,100,2018-10-19
149232,238856,1,2018-12-15
58415,111537,100,2018-12-17
97914,289203,71,2018-11-26
111908,293703,3,2018-11-04
66712,43593,3,2019-09-10
25804,21802,35,2018-02-22
105805,200363,22,2019-06-01
11138,247437,100,2019-08-18
44247,284029,31,2019-01-13
141428,109343,7,2019-01-11
99362,227385,100,2018-11-22
74879,226235,18,2018-03-02
38587,179252,0,2018-12-22
154927,313823,96,2018-02-21
46613,280169,0,2019-06-18
8327,248579,80,2018-07-18
143249,316025,100,2018-03-16
101587,15464,10,2018-09-10
127990,168037,37,2019-12-08
48881,83722,100,2019-12-08
114644,24960,100,2019-07-14
104247,307125,49,2019-01-22
15026,56460,17,2019-08-12
128705,85508,93,2019-06-22
56603,35818,8,2019-04-08
110426,214716,11,2019-03-01
143764,847,98,2019-06-29
69498,203911,15,2019-06-20
90987,139079,0,2018-09-21
115089,15340,47,2018-03-04
138068,283132,37,2019-04-15
71178,110300,4,2019-09-14
10926,225339,3,2019-12-04
132974,311883,41,2018-02-19
96917,76373,50,2018-03-17
52245,137446,0,2019-09-05
39472,199978,76,2018-04-29
88508,75214,0,2019-09-05
114707,247874,99,2019-06-10
108655,140351,63,2018-12-27
124698,318859,100,2019-03-27
56645,35265,44,2019-12-04
12704,269868,0,2019-02-27
5809,50037,0,2019-09-22
4968,99357,0,2018-08-19
127183,195445,87,2018-08-25
156036,55040,7,2018-02-09
7259,6136,1,2018-10-10
100494,169183,42,2018-02-22
15428,136034,0,2019-05-29
110314,114707,0,2019-01-18
106223,82997,0,2019-01-24
89518,192635,68,2018-04-03
10803,35171,49,2018-01-31
135222,177665,30,2019-01-08
120233,256217,0,2018-07-11
71918,236729,14,2018-12-04
143864,25213,91,2018-03-03
138058,250391,2,2019-05-18
118589,74851,2,2019-04-16
48973,166605,100,2019-09-26
151786,101831,11,2019-02-12
86056,42925,53,2018-11-18
46379,179925,16,2018-02-24
51679,286943,11,2019-12-01
2472,296837,1,2018-04-20
28228,124077,51,2018-05-25
33231,278787,89,2018-08-01
64867,241026,0,2019-07-26
103002,46393,63,2018-11-13
91323,209998,36,2019-08-10
71488,187501,0,2018-07-24
66669,300429,0,2018-07-16
61241,166913,29,2019-06-28
73055,124957,35,2018-04-14
90180,151986,30,2019-11-26
27709,117451,22,2018-03-12
36992,88769,16,2019-05-11
127991,210557,50,2018-08-30
42472,300061,19,2018-08-07
50402,168307,81,2018-01-01
95295,125393,3,2018-02-14
365,178439,99,2018-07-09
34512,45494,48,2019-01-18
12236,21779,29,2019-02-16
24852,258984,30,2018-06-19
113848,89136,13,2018-05-19
136819,13492,46,2018-03-28
69894,282360,69,2019-04-16
101948,243266,29,2019-07-27
141049,236904,78,2018-08-03
71920,216083,100,2019-03-29
61830,219950,0,2018-12-15
102589,148074,21,2018-03-07
116181,312716,81,2018-02-24
70859,141428,100,2019-02-17
15032,101097,36,2019-12-21
126420,75951,57,2018-09-18
96601,113536,100,2019-12-20
63414,212517,45,2019-06-02
76107,217159,100,2018-09-13
135027,15449,27,2019-07-28
31870,243711,41,2019-07-07
74146,184998,16,2018-08-23
1023,20953,13,2019-03-14
34982,221697,60,2018-01-13
135120,151527,100,2018-06-17
139508,109201,100,2019-09-20
32703,212259,100,2018-05-22
105493,143987,81,2019-05-25
20842,48750,52,2019-10-15
142445,133335,66,2018-11-27
121382,267753,98,2018-05-21
134791,183232,61,2018-02-15
84877,166829,85,2019-09-09
101159,15464,100,2018-09-02
30101,216560,31,2019-11-15
45545,166831,100,2019-04-06
97066,122516,100,2018-01-27
40312,57203,69,2018-02-06
43649,69977,10,2019-05-10
56045,89152,0,2018-10-18
94048,90671,0,2018-07-19
72278,144730,93,2018-08-17
113998,295492,93,2019-11-21
72217,107163,95,2018-07-13
24468,102367,0,2019-05-27
117829,304294,0,2018-08-17
98749,260166,0,2019-12-04
486,7083,30,2018-11-19
111465,103077,0,2019-11-30
69007,104179,53,2019-12-31
41540,24668,89,2019-09-11
91086,256193,0,2019-04-11
113758,10082,0,2019-01-01
107780,52267,2,2018-03-05
22732,47586,61,2019-06-03
108320,149356,1,2018-03-29
100271,183851,3,2018-06-03
143696,280459,7,2019-02-10
146463,288915,100,2018-12-18
128312,94538,26,2018-08-01
140566,226196,100,2019-10-11
119082,263979,0,2018-11-28
68808,160922,64,2018-10-29
126648,165530,100,2019-10-26
63568,299530,90,2018-02-15
19379,55383,35,2018-04-14
134979,194792,47,2019-08-03
123754,243126,27,2019-03-14
146316,219696,1,2018-04-23
87445,88843,1,2018-07-31
138602,92172,71,2018-11-07
61033,30782,0,2019-05-01
108354,272697,13,2018-08-19
94842,126552,55,2018-03-01
156318,282547,11,2018-03-08
153743,27418,59,2019-05-28
41094,79964,11,2019-07-30
122667,99357,7,2019-02-11
67777,254221,12,2018-08-12
153165,256830,34,2019-06-15
95556,279431,23,2018-04-10
153481,300091,91,2019-11-18
9100,176444,68,2018-09-04
4304,42224,0,2018-10-15
147681,149214,44,2018-02-03
32220,125427,1,2018-03-12
34824,220667,11,2019-02-08
25831,320669,74,2019-07-03
129405,41342,19,2019-01-02
41297,102245,0,2019-01-07
26906,107028,6,2018-02-28
93664,112111,55,2018-02-24
73572,126523,71,2018-05-12
145747,225052,100,2018-11-03
92356,158612,0,2018-09-25
43862,98091,31,2018-12-20
117677,251645,97,2019-02-17
119645,204300,50,2018-05-29
140719,40275,3,2018-08-11
151326,4756,12,2018-07-04
88505,285070,1,2019-02-18
71727,22392,100,2018-08-26
107956,280865,2,2018-11-22
118711,88381,83,2019-07-02
60523,241227,100,2019-03-27
27684,83980,99,2019-11-29
49634,239836,44,2018-06-13
99646,53504,3,2019-12-14
125990,59337,100,2019-06-06
65707,183938,100,2019-01-08
77311,168900,0,2019-07-04
100290,67044,33,2018-03-08
62454,311536,6,2019-05-21
10915,27968,38,2019-05-03
91318,112898,49,2018-04-22
114046,55809,40,2018-02-13
35136,184398,2,2018-07-10
125568,271610,22,2019-09-18
22002,268892,83,2018-03-04
156508,65606,3,2018-04-11
94695,259362,9,2018-12-05
98729,206117,58,2019-01-11
3663,239982,43,2019-03-11
49291,87154,13,2018-12-14
80261,291250,28,2018-06-20
12296,303359,54,2018-11-15
55855,321305,4,2018-08-18
118431,56965,81,2018-06-02
107791,307453,17,2018-11-18
80323,206912,79,2018-08-05
109766,212282,8,2018-02-09
158978,311495,10,2019-12-29
109917,170735,100,2019-12-24
87557,101025,53,2018-04-20
123771,133512,36,2018-07-07
101033,126538,65,2018-11-01
52539,145898,71,2019-02-27
13555,164306,53,2019-06-06
7287,18541,100,2019-02-18
79945,142498,0,2018-02-22
70940,113870,90,2018-02-24
29312,241020,31,2019-04-05
134273,49490,100,2018-07-08
9643,181962,86,2018-02-03
10993,216998,100,2018-04-16
53022,316567,0,2019-03-18
96909,64190,7,2018-08-04
127749,308138,11,2019-03-04
113239,276816,8,2019-07-21
61870,153517,10,2019-12-17
134367,149734,77,2019-08-07
144296,172501,69,2019-06-07
15440,99357,8,2018-10-04
46125,122650,97,2019-07-10
94192,68269,84,2018-03-01
111865,104504,0,2018-06-02
135464,313895,51,2019-08-29
96636,316788,23,2019-07-16
40312,186672,89,2019-12-01
37143,119138,1,2019-02-07
74357,127579,0,2018-07-20
22862,186192,12,2019-11-03
72418,140042,82,2018-05-26
132005,115706,2,2019-08-22
63378,201986,33,2019-01-29
93232,46745,55,2019-10-04
86077,108856,0,2018-05-22
157320,151283,37,2018-11-21
114597,65594,1,2019-07-03
24457,291095,0,2019-08-05
99879,191796,6,2018-08-28
117075,56981,36,2018-08-13
3292,261322,1,2018-12-17
124247,135523,100,2018-05-07
122511,146792,100,2018-10-30
89375,319434,20,2018-11-19
150418,290506,100,2019-04-01
20756,52108,41,2018-12-10
67547,290239,83,2018-06-18
16857,198186,5,2019-02-03
125721,285260,34,2018-11-08
87375,180252,75,2019-08-09
35036,312175,100,2019-10-20
126793,221163,83,2018-02-01
92355,85069,83,2018-11-02
108644,253503,79,2018-04-08
80519,18541,0,2018-04-30
107286,152292,36,2018-02-18
72922,246707,13,2018-06-11
131906,313527,12,2018-08-19
49574,290786,36,2019-12-31
45896,136646,96,2019-12-29
43338,307555,23,2018-01-26
19265,120458,100,2019-09-13
99416,241026,100,2019-08-02
32001,230895,100,2019-10-05
122432,121488,41,2019-04-27
32309,107194,93,2018-08-26
43202,89049,33,2018-04-24
107938,160746,95,2018-07-12
105028,219897,97,2019-08-29
129657,320456,0,2019-01-16
157513,89708,43,2019-10-01
99171,61522,0,2018-12-06
96038,309240,12,2019-11-10
91248,133719,100,2018-07-30
105500,183423,100,2018-12-23
18676,15159,0,2019-10-25
78724,174836,0,2018-06-23
86889,231052,90,2019-07-02
74582,125222,54,2018-07-26
3663,192918,3,2018-01-03
58306,128279,62,2018-06-07
148514,14348,0,2019-05-01
147907,117316,10,2019-11-06
30915,70947,0,2018-12-27
88404,173068,56,2018-01-10
136310,163524,100,2019-05-01
47519,51013,85,2019-11-27
57360,70857,82,2018-01-07
116729,61542,0,2019-01-02
153232,121687,100,2019-06-15
120699,97663,100,2018-01-11
33689,192113,0,2018-10-05
16379,58803,0,2018-09-06
140474,107876,17,2018-08-17
48013,19248,0,2019-03-24
9327,103199,71,2018-07-15
79037,204321,11,2019-02-11
48143,214182,27,2018-11-15
661,316995,0,2019-04-26
127828,52819,87,2018-03-19
24188,41178,100,2018-09-19
6517,25829,99,2019-08-29
16502,56084,100,2018-11-23
41173,240440,1,2019-10-03
61577,234997,0,2018-10-23
135767,108655,0,2018-01-23
107148,29283,100,2019-05-18
8736,115558,33,2018-09-07
8418,114931,52,2018-12-07
150542,51488,1,2019-07-02
43023,168726,2,2019-02-03
130494,16344,10,2018-04-06
148436,128356,71,2019-05-15
108725,204704,0,2018-07-08
27807,284177,100,2018-06-17
4729,84776,100,2019-01-16
29031,203406,99,2018-04-11
7890,193503,52,2018-01-13
4570,15947,15,2018-04-23
30149,232473,15,2019-07-18
4764,9683,28,2019-02-13
159552,104846,7,2018-09-11
85457,199064,100,2018-11-26
143715,232495,100,2019-06-23
18873,216753,66,2019-06-13
104604,38410,80,2019-04-06
131458,61213,62,2018-01-16
81777,266962,92,2018-04-02
151217,32076,43,2019-11-12
143719,170119,0,2018-07-16
129833,263272,45,2018-12-28
150148,247499,28,2019-10-24
12337,107745,63,2018-01-20
26396,222509,26,2018-01-10
119829,120618,99,2019-09-27
22530,308529,9,2019-04-19
141774,297708,49,2019-07-22
58818,274561,0,2018-08-31
7383,107179,29,2018-01-14
158629,249538,50,2018-03-08
80972,281844,31,2018-10-01
13866,304294,100,2019-02-06
130809,303921,20,2019-05-07
1857,217238,66,2018-07-02
22474,310208,51,2019-07-10
99230,249318,7,2019-01-12
16702,108948,1,2019-08-20
130301,200356,8,2018-01-21
44234,52654,80,2019-11-26
42602,125040,88,2018-06-08
2496,241678,42,2018-01-31
27925,308529,100,2018-10-02
153196,234833,1,2018-12-21
75649,271709,42,2018-08-29
12839,89136,3,2018-10-24
10806,183636,100,2019-07-22
77104,280718,47,2018-11-13
130976,210563,25,2019-05-27
7054,188957,37,2019-03-12
115529,319282,100,2019-07-25
56806,72356,99,2019-04-06
16293,319390,5,2018-04-16
31157,29809,0,2018-10-04
98968,176319,2,2019-07-21
132373,210071,66,2018-11-01
33904,73090,100,2019-04-24
16245,216083,0,2019-05-16
159121,282660,3,2018-02-08
9648,145016,99,2019-12-21
34850,180018,39,2019-07-12
106782,64603,32,2019-01-14
44853,142319,47,2019-07-25
121180,26254,86,2019-01-10
137534,168214,0,2019-02-03
867,310777,33,2019-10-10
21329,198593,0,2019-11-16
51799,51909,51,2019-08-14
109725,78934,27,2018-08-13
96988,136016,0,2019-09-13
132705,246172,1,2018-05-28
53426,199591,65,2019-01-06
116066,243711,0,2019-09-14
36720,112135,39,2019-02-08
8330,223131,95,2019-09-23
99263,6943,100,2018-07-27
143129,169835,23,2018-02-24
135309,243711,1,2019-03-22
49309,131094,1,2019-07-19
23527,77869,74,2019-10-09
50609,7154,7,2019-10-29
94947,18289,100,2019-06-13
88162,4327,5,2019-11-16
57557,276936,0,2018-04-05
41299,75579,0,2019-10-15
7426,94853,48,2018-09-05
125561,283095,66,2018-06-18
12209,153995,98,2019-06-24
21995,98517,0,2019-01-10
8219,288887,9,2019-07-16
6507,238859,60,2019-05-09
152174,285517,0,2019-10-29
123983,166159,1,2019-09-03
129927,29562,22,2019-04-06
73137,234528,73,2019-05-29
125031,251070,0,2018-08-28
68773,145211,95,2019-12-02
36141,225926,39,2019-02-26
37851,36418,53,2019-08-28
71991,37957,100,2019-09-07
2780,59426,0,2019-02-19
12015,35812,0,2019-09-02
30853,290238,53,2018-05-05
34530,39765,100,2018-12-24
23602,59377,100,2019-05-24
104384,26253,79,2019-11-24
24706,176988,40,2018-10-13
6170,63512,1,2019-03-17
62064,235748,71,2018-11-15
121612,286039,57,2018-02-02
49549,72356,0,2019-04-12
150063,231816,36,2018-03-12
122849,64152,100,2018-10-08
156023,261015,58,2018-11-05
87183,281410,98,2018-12-21
60705,51618,0,2018-06-16
18983,229832,99,2019-09-30
131115,281877,4,2018-02-04
14436,88919,100,2018-07-04
56909,155769,28,2018-09-21
105750,226879,73,2019-10-21
117860,206236,44,2018-09-16
70430,130449,100,2019-07-23
51552,103740,50,2019-02-12
5019,254048,92,2019-12-14
48551,281981,0,2018-12-29
53471,28927,3,2018-09-13
71188,232537,5,2018-12-02
147462,199796,2,2018-10-22
81296,209990,87,2018-02-11
50410,198916,100,2018-04-02
155663,320242,100,2019-05-14
65021,158460,56,2018-08-28
88754,311565,17,2019-01-06
110270,306725,95,2019-11-01
46284,151180,39,2019-07-19
157190,43480,54,2018-12-30
71538,167764,71,2019-03-06
35338,98366,1,2018-06-26
42653,243711,88,2019-09-23
77629,210191,77,2018-06-14
15147,243914,63,2018-01-09
24183,165072,27,2019-06-11
6655,52457,30,2019-10-14
8931,176026,2,2018-05-05
8354,19815,100,2019-04-03
31157,143922,0,2018-10-04
46211,58765,0,2018-09-11
67946,93564,100,2019-09-30
7456,148021,67,2018-05-21
89883,98040,79,2018-12-05
141719,175212,86,2019-11-28
44907,67235,33,2018-11-25
144578,5556,96,2018-01-01
149613,256127,4,2018-03-25
91127,229752,65,2018-09-09
126615,158375,73,2018-08-18
98494,224259,0,2018-06-24
28255,269314,80,2019-05-17
144436,41563,80,2018-09-12
36965,257274,23,2018-09-18
114068,310044,0,2018-10-21
8819,284134,100,2019-01-09
85277,166046,49,2018-03-08
76581,37581,0,2018-04-09
2780,22675,100,2019-11-28
119870,8346,37,2018-03-28
40228,9476,83,2019-08-24
100165,219457,79,2019-12-12
92425,317561,100,2019-08-17
29041,285717,69,2019-06-28
97022,128832,47,2018-01-21
59928,193669,1,2019-06-25
112738,87031,17,2018-03-27
92379,131868,100,2019-06-06
61476,177785,0,2019-05-05
134777,46340,54,2019-12-26
48377,106437,41,2018-07-26
14898,228223,71,2019-03-25
18978,150098,94,2019-06-13
52449,24114,57,2018-07-20
111543,68543,100,2018-10-16
8576,146926,100,2019-07-14
88701,19952,63,2019-06-05
30409,170997,0,2018-08-09
39811,308127,100,2018-10-04
22629,220921,100,2019-05-22
75828,236230,44,2018-05-29
152540,209038,81,2018-06-19
148431,80293,11,2018-10-17
98364,113894,8,2018-05-17
156413,226402,100,2019-05-15
109992,131108,38,2018-09-23
114872,182915,0,2018-07-06
58381,197579,26,2019-06-11
35963,261180,0,2019-01-08
145783,152876,98,2019-11-07
59971,2634,25,2018-11-06
114809,14937,18,2018-01-19
15770,217552,100,2019-08-03
53908,226878,89,2019-12-22
1728,73266,7,2018-11-10
153339,10413,40,2018-09-15
1754,319535,91,2019-01-03
81816,82329,100,2018-07-27
60400,114707,0,2019-01-04
133511,156190,100,2019-10-04
43210,24322,100,2018-10-26
116134,116578,72,2019-11-20
95013,266930,87,2019-06-02
21075,32603,0,2018-01-31
115632,177507,0,2018-01-27
131025,265425,0,2018-08-15
21408,181197,22,2018-12-17
106581,211551,90,2019-07-28
60523,67396,32,2019-08-26
65249,280651,100,2018-11-18
12646,275074,44,2018-04-24
128308,41719,19,2018-07-03
50181,10205,74,2019-08-02
123154,2455,47,2018-07-17
120356,235466,84,2019-05-21
4314,217208,40,2019-01-02
158412,130451,100,2019-07-22
102857,241456,0,2018-12-02
41646,64133,0,2018-09-18
30042,257274,0,2018-07-04
15565,211462,0,2018-06-04
49720,307087,11,2019-04-13
128893,220455,35,2019-06-07
43443,81687,100,2019-10-16
45739,313678,0,2018-02-27
87566,130580,99,2019-12-26
14082,233171,5,2019-01-07
68585,148626,44,2018-01-20
83,18988,100,2018-05-16
41036,115559,44,2018-09-27
105492,39952,100,2019-04-25
137715,195834,47,2018-05-17
83083,196742,0,2019-08-28
29139,148052,2,2018-09-23
86876,19810,63,2019-03-01
12382,216366,63,2019-10-08
78665,249468,2,2019-01-05
12846,306973,68,2019-11-17
66559,22626,84,2019-07-24
101837,276085,100,2018-09-18
14867,309261,100,2019-06-30
114329,288531,0,2019-05-07
67400,168615,24,2019-11-06
13340,306374,100,2019-01-11
124493,26464,39,2018-04-13
32856,281278,100,2018-05-29
47758,318370,99,2019-09-28
2631,164117,7,2018-12-23
129483,167642,99,2019-12-20
36324,5439,99,2019-12-01
29117,102230,92,2018-07-04
136853,143339,21,2019-10-12
51343,283159,66,2019-09-26
4686,291140,86,2019-08-11
63525,82288,1,2018-08-28
138013,150098,0,2019-08-02
131489,21224,76,2019-10-22
102353,173707,0,2019-05-23
48411,81578,99,2019-11-30
19811,57452,96,2019-01-24
24059,85775,71,2019-09-16
6941,190353,100,2018-01-17
50110,104599,83,2019-11-26
103912,183232,100,2018-02-17
137257,31275,100,2019-04-18
146892,139479,100,2018-03-31
157531,252951,94,2019-04-15
116695,141426,0,2019-04-22
154731,127608,16,2018-06-23
50891,62279,72,2019-05-27
6563,313413,75,2019-12-25
41515,260515,60,2018-07-03
155526,203175,36,2019-09-17
10514,21232,82,2018-01-11
46762,290856,99,2019-03-12
21598,109265,98,2018-09-21
102407,246898,7,2019-06-17
92763,233469,100,2019-02-07
135993,120499,100,2018-09-01
120742,47388,19,2018-08-17
140270,173351,11,2018-04-15
137952,136190,6,2018-01-13
8951,230012,66,2019-08-12
108223,253963,5,2018-03-10
27704,249074,99,2019-08-31
52528,143435,0,2018-10-17
159267,259489,96,2019-10-23
57532,112284,63,2019-08-29
90554,250719,3,2018-06-11
7287,97153,100,2019-10-07
15409,217386,99,2019-12-07
15382,265016,0,2019-02-09
100019,281642,100,2018-11-16
62673,60586,34,2019-11-24
116509,99357,100,2018-12-20
115736,251132,100,2018-08-02
12263,229420,74,2018-12-13
83513,46971,100,2018-07-17
63,186911,3,2018-04-25
25480,33004,34,2018-09-02
65689,303990,99,2019-10-06
